Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.026978,-0.134277,0.997925,0.366211,-0.061035,-0.061035
0.026489,-0.134521,0.997803,0.12207,-0.12207,-0.061035
0.026733,-0.133545,0.997192,0.12207,-0.12207,-0.061035
0.026123,-0.133667,0.997437,0.244141,-0.12207,-0.061035
0.026245,-0.133911,0.997681,0.427246,-0.061035,0
0.026855,-0.133057,0.997559,0.610352,0,0
0.025635,-0.133789,0.998657,0.610352,-0.061035,-0.061035
0.02478,-0.136108,0.999146,0.305176,-0.12207,-0.12207
0.024414,-0.133789,0.998169,0.244141,-0.12207,-0.061035
0.026611,-0.132568,0.997925,0.305176,-0.061035,-0.061035
0.027222,-0.133423,0.997559,0.366211,-0.061035,-0.061035
0.0271,-0.133789,0.998901,0.366211,-0.061035,-0.12207
0.026123,-0.133545,0.998047,0.305176,-0.12207,-0.061035
0.025879,-0.133179,0.997925,0.244141,-0.12207,0
0.025635,-0.133301,0.999146,0.488281,-0.061035,-0.061035
0.025635,-0.133667,0.998779,0.610352,0.061035,-0.061035
0.026367,-0.134399,0.997925,0.610352,0.061035,-0.12207
0.026611,-0.134155,0.997681,0.366211,-0.12207,-0.12207
0.026611,-0.133667,0.999023,0.183105,-0.183105,-0.061035
0.024902,-0.134155,0.99939,0.244141,-0.12207,-0.061035
0.023193,-0.133301,0.999023,0.366211,-0.061035,-0.061035
0.024902,-0.133911,0.998169,0.671387,0,-0.061035
0.026367,-0.133789,0.998291,0.732422,0,-0.061035
0.028076,-0.133545,0.997681,0.488281,0,-0.061035
0.028931,-0.133667,0.998047,0.183105,-0.061035,-0.12207
0.026245,-0.133301,0.998413,0.12207,-0.183105,-0.12207
0.02478,-0.134644,0.999146,0.12207,-0.12207,-0.061035
0.024536,-0.134644,0.999023,0.305176,-0.12207,-0.061035
0.024536,-0.133667,0.997559,0.488281,-0.061035,-0.061035
0.026489,-0.132812,0.99707,0.610352,-0.061035,-0.12207
0.027466,-0.132935,0.997681,0.488281,-0.061035,-0.12207
0.02771,-0.133423,0.99707,0.183105,-0.12207,-0.183105
0.026978,-0.132812,0.997559,0.061035,-0.183105,-0.061035
0.025269,-0.13269,0.998779,0.183105,-0.061035,-0.061035
0.02478,-0.133545,0.998657,0.366211,0,-0.061035
0.024902,-0.134766,0.997559,0.610352,0,-0.12207
0.026489,-0.133667,0.997314,0.549316,-0.061035,-0.061035
0.026367,-0.133179,0.997925,0.366211,-0.061035,-0.12207
0.026733,-0.133423,0.997803,0.244141,-0.12207,-0.061035
0.026611,-0.134766,0.998901,0.244141,-0.12207,-0.061035
0.026245,-0.134644,0.999023,0.366211,-0.12207,-0.061035
0.025391,-0.133301,0.999634,0.366211,-0.061035,-0.061035
0.024902,-0.133057,0.999023,0.488281,0.061035,-0.061035
0.025513,-0.13269,0.998169,0.488281,-0.061035,-0.12207
0.026123,-0.132568,0.998047,0.427246,-0.061035,-0.061035
0.026611,-0.132935,0.998169,0.427246,-0.061035,-0.061035
0.026001,-0.134033,0.998413,0.305176,-0.061035,-0.061035
0.026367,-0.134033,0.999146,0.305176,-0.12207,-0.12207
0.025635,-0.13269,0.999023,0.305176,-0.12207,-0.061035
0.025757,-0.133057,0.997803,0.305176,-0.061035,0
0.025635,-0.133911,0.998413,0.366211,-0.061035,0
0.025146,-0.13269,0.997803,0.366211,-0.061035,0
0.025146,-0.131348,0.999146,0.427246,-0.183105,-0.12207
0.025635,-0.132935,0.999512,0.427246,-0.12207,-0.12207
0.025757,-0.133301,0.998535,0.488281,-0.061035,-0.061035
0.025146,-0.13269,0.998413,0.427246,-0.12207,-0.12207
0.025146,-0.133911,0.999268,0.244141,-0.061035,-0.12207
0.025757,-0.133301,0.998779,0.061035,-0.12207,-0.061035
0.026123,-0.133057,0.998535,0.061035,-0.12207,0
0.025024,-0.132202,0.999146,0.305176,-0.183105,-0.061035
0.026001,-0.130737,0.997925,0.610352,0,-0.183105
0.025757,-0.132446,0.997314,0.793457,0,-0.061035
0.025269,-0.132568,0.997925,0.610352,-0.061035,0
0.026001,-0.133423,0.998291,0.244141,-0.061035,-0.12207
0.0271,-0.133667,0.998169,0.12207,-0.12207,-0.061035
0.025879,-0.133179,0.997925,0.061035,-0.183105,-0.061035
0.025635,-0.132202,0.997925,0.061035,-0.183105,-0.12207
0.025391,-0.131348,0.998779,0.244141,-0.183105,-0.061035
0.026489,-0.132202,0.997559,0.488281,-0.061035,-0.12207
0.026489,-0.133667,0.998535,0.793457,0,-0.061035
0.026733,-0.133179,0.998291,0.671387,0,-0.061035
0.026245,-0.134277,0.998047,0.427246,-0.12207,-0.061035
0.025391,-0.133667,0.997925,0.12207,-0.12207,-0.061035
0.025513,-0.131104,0.997925,0.061035,-0.183105,-0.12207
0.025513,-0.132324,0.999146,0.244141,-0.12207,-0.061035
0.024902,-0.133423,0.999878,0.610352,0,-0.061035
0.024902,-0.133301,0.997314,0.610352,0,-0.12207
0.026245,-0.132446,0.99707,0.610352,0,-0.061035
0.026367,-0.134155,0.998169,0.427246,-0.061035,0
0.025513,-0.133301,0.998657,0.305176,-0.12207,-0.12207
0.024902,-0.13208,0.99707,0.183105,-0.061035,-0.12207
0.024658,-0.132324,0.996948,0.183105,-0.061035,-0.12207
0.025757,-0.132568,0.998657,0.305176,-0.12207,-0.12207
0.025391,-0.132202,0.999023,0.366211,-0.12207,-0.12207
0.026123,-0.133789,0.998657,0.488281,-0.12207,-0.061035
0.025513,-0.13208,0.997314,0.549316,-0.061035,-0.183105
0.02478,-0.133179,0.998535,0.427246,-0.061035,-0.183105
0.024414,-0.133667,0.999268,0.244141,-0.12207,-0.061035
0.026123,-0.132202,0.999146,0.183105,-0.12207,-0.061035
0.026733,-0.132446,0.998901,0.305176,-0.061035,-0.12207
0.027466,-0.132935,0.998047,0.366211,-0.061035,-0.061035
0.025391,-0.13269,0.998169,0.427246,-0.061035,-0.12207
0.025269,-0.132812,0.999878,0.366211,-0.061035,-0.061035
0.024658,-0.13269,0.999146,0.427246,-0.12207,-0.12207
0.026855,-0.132446,0.998291,0.549316,-0.061035,-0.12207
0.026611,-0.131592,0.998535,0.427246,0,-0.12207
0.026978,-0.131348,0.998291,0.244141,-0.12207,-0.061035
0.027222,-0.131958,0.997925,0.244141,-0.061035,-0.061035
0.025757,-0.132202,0.999634,0.366211,-0.061035,0
0.025146,-0.131714,0.998779,0.488281,-0.12207,0
0.025146,-0.132568,0.997803,0.610352,0,-0.061035
0.024902,-0.133057,0.996704,0.549316,0,-0.061035
0.02478,-0.131836,0.998413,0.427246,-0.061035,-0.12207
0.025146,-0.130859,0.997559,0.244141,-0.061035,-0.12207
0.026611,-0.131226,0.998657,0.305176,-0.12207,-0.061035
0.025146,-0.131958,0.999512,0.427246,-0.061035,-0.12207
0.024902,-0.13147,0.998535,0.427246,-0.061035,-0.061035
0.024658,-0.132812,0.998047,0.305176,-0.061035,-0.061035
0.025757,-0.132202,0.997803,0.366211,-0.061035,-0.12207
0.026245,-0.132568,0.998413,0.305176,-0.061035,-0.061035
0.025879,-0.131592,0.998657,0.305176,-0.12207,0
0.026123,-0.131592,0.997681,0.305176,-0.12207,-0.12207
0.025513,-0.132324,0.998291,0.366211,-0.061035,-0.12207
0.025269,-0.133911,0.998779,0.427246,-0.061035,-0.12207
0.025024,-0.131592,0.997803,0.427246,-0.061035,-0.061035
0.025757,-0.131958,0.998413,0.549316,0,-0.061035
0.026123,-0.131958,0.998779,0.427246,-0.061035,-0.061035
0.026489,-0.131348,0.998535,0.305176,-0.061035,-0.12207
0.025391,-0.131592,0.998413,0.305176,-0.061035,-0.12207
0.024902,-0.131836,0.998901,0.305176,-0.061035,-0.061035
0.025635,-0.131348,0.998779,0.427246,-0.061035,-0.12207
0.025513,-0.13269,0.998047,0.488281,0,-0.061035
0.026245,-0.132812,0.998291,0.366211,-0.12207,-0.061035
0.025391,-0.130737,0.996826,0.244141,-0.061035,-0.061035
0.026001,-0.130737,0.997681,0.305176,-0.12207,-0.12207
0.026245,-0.132812,0.998291,0.366211,-0.061035,-0.061035
0.025513,-0.131104,0.998901,0.427246,-0.061035,0
0.024658,-0.130981,0.999023,0.488281,0,-0.12207
0.026001,-0.13269,0.998779,0.488281,-0.061035,-0.12207
0.026245,-0.132935,0.998169,0.366211,-0.12207,0
0.025024,-0.13147,0.99646,0.183105,-0.12207,-0.061035
0.024536,-0.130737,0.999634,0.183105,-0.061035,-0.183105
0.024414,-0.13208,0.99939,0.427246,-0.12207,-0.061035
0.024536,-0.131592,0.998779,0.610352,-0.12207,0
0.026123,-0.131592,0.997681,0.549316,-0.061035,0
0.026611,-0.131958,0.998779,0.610352,-0.061035,0
0.026611,-0.131958,0.998047,0.305176,-0.061035,-0.061035
0.035034,-0.114624,0.979126,0.061035,0.061035,0
0.036133,-0.053833,0.940186,-12.512206,-0.488281,-1.586914
0.010864,-0.112915,1.111572,-31.127928,-3.723144,-10.0708
0.004395,-0.288696,1.022339,10.986327,5.676269,-12.023925
0.056396,-0.103882,1.113037,40.344234,5.432128,11.474608
0.171753,-0.073486,1.232666,99.060051,3.234863,27.465818
0.199707,-0.968994,1.677734,149.780273,-5.432128,33.14209
-0.026123,-0.83374,2.394287,3.173828,65.795898,126.953117
-0.247437,-0.589478,2.292358,-106.079094,224.121078,196.289047
-0.696411,-0.717651,2.017578,-169.250473,361.694305,227.844223
-0.793457,-0.382813,1.351929,-154.47998,483.215302,304.504395
-0.586792,-0.037598,1.056641,-149.597168,490.722626,305.419922
-0.125977,0.372559,1.314697,-198.974594,451.293915,205.261215
-0.099854,0.472412,1.535278,-255.798325,528.381348,111.328117
-0.536987,0.254639,1.247803,-333.679169,645.629822,52.551266
-0.705322,0.244507,0.2771,-520.629883,672.912537,-40.771481
-0.668457,0.008789,-0.380615,-425.231903,628.90625,-174.255356
-0.335327,-0.426147,-0.889648,-281.37207,521.66748,-207.519516
-0.089966,-0.53186,-0.932617,-223.266586,400.878876,-191.894516
0.041748,-0.35083,-0.901978,-184.631332,358.825653,-180.480942
0.111938,-0.30249,-1.17041,-185.424789,319.580078,-190.063461
0.15271,-0.53064,-1.672241,-181.518539,224.426254,-182.495102
0.243408,-0.72229,-1.855103,-135.864258,75.622559,-132.568359
0.30127,-0.739136,-1.575562,-64.025879,-29.96826,-67.443848
0.419312,-0.68689,-1.405884,3.417969,-90.209953,-11.718749
0.416748,-0.566162,-1.336792,29.296873,-134.399414,37.902832
0.455322,-0.514282,-1.319824,32.043457,-190.002426,68.359375
0.572754,-0.515259,-1.174438,112.731926,-242.492661,90.637199
0.725342,-0.308838,-1.375854,227.783188,-311.157227,99.304192
0.759766,-0.148071,-1.544678,392.578094,-418.21286,78.430176
0.615967,-0.29126,-1.259033,388.427704,-515.625,52.612301
0.288452,-0.107544,-0.821899,311.523437,-623.22998,73.486328
0.027832,0.292358,-0.069824,367.858856,-666.56488,-1.647949
-0.028198,-0.088623,0.479858,398.315399,-636.474609,-55.053707
0.023682,-0.313721,0.525879,392.394989,-524.353027,-112.365715
-0.000122,-0.476929,0.28833,322.204559,-450.866669,-150.32959
-0.018799,-0.57251,0.72168,263.793945,-434.814423,-171.691879
-0.05896,-0.492798,1.209717,185.119614,-369.873016,-180.664047
0.055298,-0.393311,1.39624,132.751465,-244.079575,-211.547836
0.130249,-0.495239,1.602539,36.865234,-121.154778,-250.244125
0.020142,-0.622314,1.342285,-90.332024,-10.437011,-251.95311
0.165649,-0.701904,1.074097,-84.594719,54.016109,-224.8535
0.256592,-0.703857,0.914917,-35.766602,77.453613,-173.767075
0.317993,-0.725708,0.95874,-13.549804,58.349606,-125.610344
0.368164,-0.641968,1.187744,19.104004,50.415035,-74.09668
0.314575,-0.525269,1.447388,38.574219,109.863274,-46.874996
0.370239,-0.615356,1.401001,-7.751464,219.543442,-48.828121
0.358521,-0.638306,1.390625,-95.947258,327.575653,-36.437988
0.345825,-0.530762,1.303589,-227.294907,451.965302,-29.602049
0.317871,-0.563232,0.921875,-338.378876,555.664063,-62.988277
0.437866,-0.633179,0.728149,-326.721161,514.343262,-79.711914
0.387817,-0.434204,0.952026,-221.740707,457.336395,-45.959469
0.304443,-0.266113,0.417847,-196.838364,498.657196,-41.687008
0.422485,-0.365601,-0.380615,-163.818344,451.843231,-73.852539
0.6073,-0.413086,-0.352783,-154.174805,277.526855,-87.280266
0.736694,-0.50061,-0.229126,-152.709961,172.05809,-91.491692
0.916626,-0.341553,-0.256592,-120.849602,133.361816,-84.899895
0.850342,-0.362671,-0.023193,-144.775391,96.435539,-108.947746
0.723389,-0.546997,-0.000366,-182.800278,90.393059,-128.723145
0.832153,-0.531616,-0.181519,-154.724121,88.500969,-128.051758
0.886108,-0.442261,0.021973,-88.500969,75.98877,-138.48877
0.684326,-0.623169,0.263916,-70.617676,80.26123,-148.498535
0.740723,-0.49292,0.177979,-35.15625,95.947258,-111.145012
0.997437,-0.062622,0.168335,-48.706051,126.464836,-137.451172
0.924683,-0.053223,0.2948,-103.515617,186.706528,-251.220688
0.483521,-0.20105,0.421021,-121.276848,244.995102,-338.0737
-0.02124,-0.602783,0.310059,-92.102043,253.662094,-359.252899
-0.154907,-1.045288,-0.14563,-44.189449,210.754379,-303.710937
0.134766,-1.072144,-0.570557,-31.98242,126.342766,-237.060532
-0.085327,-1.058228,-0.25061,-39.306641,58.654781,-208.190903
-0.153564,-1.191895,-0.154297,-36.499023,52.185055,-162.658676
-0.071289,-1.078735,-0.373169,-36.010742,36.865234,-140.441895
-0.269775,-1.235962,-0.29895,-16.357422,7.751464,-119.873039
-0.286255,-1.407959,-0.27417,-4.272461,-4.638672,-68.786621
-0.09729,-1.177734,-0.286743,-15.502929,-15.747069,-31.127928
-0.165161,-1.140259,-0.152344,2.01416,-28.869627,-16.113281
-0.223022,-1.264893,0.018677,-20.080564,-11.901855,16.174316
-0.127319,-1.100464,-0.064453,-14.404296,3.417969,21.362303
-0.080566,-1.28772,-0.136963,1.464844,5.187988,45.959469
0.05249,-1.191162,-0.235474,-22.27783,-5.004883,81.665031
0.093994,-0.900879,-0.143311,-33.14209,-20.446775,68.29834
0.059937,-1.008423,-0.050781,-25.024412,-18.554687,56.27441
0.101685,-1.117676,-0.07019,-46.936031,-7.202148,73.547363
-0.010986,-0.971924,-0.223633,-112.54882,-4.516602,88.256828
0.197998,-0.89563,-0.047974,-63.598629,-37.414551,72.998047
0.290894,-0.808838,0.257202,-34.057617,-17.150879,64.941406
0.248657,-0.682373,0.359253,9.155273,7.8125,52.917477
0.142212,-0.915161,0.056519,32.653809,50.354,12.634276
0.100342,-1.350342,-0.045288,-17.333984,48.400875,3.112793
0.119751,-1.324707,-0.012207,-58.837887,37.353516,56.091305
0.224731,-1.07959,-0.043945,-99.182121,35.461426,107.299797
0.23877,-1.089111,0.037109,-148.681641,29.479979,117.675774
0.199341,-1.312866,0.214478,-193.969711,31.677244,122.375481
0.279419,-1.248657,0.22229,-210.266098,48.828121,157.287598
0.312988,-1.262085,0.213745,-204.711899,59.143063,168.212875
0.219849,-1.339722,0.539551,-167.663559,52.001949,182.861313
0.319214,-1.307861,0.513428,-116.333,79.040527,246.520981
0.424683,-1.078247,0.287842,-79.650879,99.792473,319.335937
0.51416,-0.880005,0.278809,-29.724119,86.120598,364.562958
0.668579,-0.590454,0.129272,-14.465331,81.420891,398.55954
0.574219,-0.336182,0.286743,-67.321777,65.124512,408.935516
0.601929,-0.100586,0.272095,-98.57177,77.331543,400.878876
0.59314,0.054687,0.248169,-118.957512,90.393059,372.863739
0.473267,0.197998,0.456787,-141.784668,100.219719,342.346161
0.491943,0.227539,0.297119,-163.391098,136.84082,312.744141
0.51001,0.305176,0.20874,-155.944824,163.391098,311.584473
0.487915,0.463257,0.170532,-132.751465,198.730453,303.833008
0.5271,0.439819,-0.072876,-121.704094,228.088364,258.911133
0.45166,0.441772,-0.17041,-149.902344,222.83934,227.416977
0.219604,0.512207,-0.017578,-183.959946,229.492172,227.661118
0.182251,0.747437,-0.374878,-148.681641,278.442383,217.834457
0.236572,0.760132,-0.755249,-111.511223,272.460937,163.818344
0.371704,0.709351,-0.954102,-120.483391,212.585434,105.285637
0.366333,0.651489,-0.944702,-171.081528,149.841309,62.805172
0.318604,0.682129,-0.862549,-170.776352,122.741692,55.358883
0.297974,0.599731,-0.859741,-152.46582,119.201653,32.165527
0.28479,0.424438,-0.860474,-132.019043,121.276848,-0.244141
0.305786,0.315308,-1.114258,-108.093254,117.553703,5.126953
0.319824,0.351074,-1.172607,-136.474609,75.439453,43.273922
0.296753,0.56897,-1.179932,-141.235352,51.147457,57.189938
0.288086,0.542114,-1.181274,-104.73632,39.123535,42.175289
0.231934,0.383667,-1.054932,-98.327629,31.005857,33.14209
0.207275,0.273926,-1.002319,-111.145012,22.460936,22.705076
0.187256,0.28772,-1.13623,-105.163567,4.150391,41.687008
0.141602,0.496338,-1.160156,-88.98925,-15.075683,40.893551
0.127197,0.50708,-1.087402,-69.763184,-23.498533,15.808105
0.188232,0.415161,-0.995728,-44.860836,-11.169433,-2.929687
0.233643,0.371216,-1.106201,-13.305663,-4.394531,-9.277344
0.296753,0.33313,-1.167114,-16.113281,-24.536131,-11.96289
0.303711,0.284424,-1.05481,-11.718749,-38.146973,-1.708984
0.299927,0.301636,-1.005127,5.798339,-38.452148,-1.098633
0.303223,0.223389,-0.882202,13.244628,-38.452148,-5.371093
0.311768,0.202515,-0.828735,18.371582,-31.005857,-3.845215
0.326538,0.228149,-0.891479,10.681151,-34.423828,-2.624511
0.368164,0.225952,-0.896118,6.835937,-39.306641,0.244141
0.395752,0.250488,-0.924072,15.380858,-42.5415,2.258301
0.389648,0.227905,-0.897827,19.226074,-49.194332,0.854492
0.392578,0.207642,-0.865356,21.484373,-54.565426,-3.356933
0.375366,0.258301,-0.93335,22.094725,-65.795898,-8.300781
0.371826,0.323608,-0.988403,23.193357,-81.237785,-22.827147
0.411499,0.325439,-1.057983,21.057127,-90.637199,-30.151365
0.420044,0.337036,-1.07605,17.700195,-115.234367,-41.198727
0.416138,0.315918,-0.987549,24.597166,-137.634277,-50.964352
0.411011,0.390503,-1.041382,33.38623,-148.4375,-56.701656
0.430786,0.458618,-1.011475,35.888672,-172.790512,-70.556641
0.464111,0.416992,-0.863403,39.672852,-189.941391,-88.806145
0.560669,0.365356,-0.872681,58.349606,-187.43895,-93.811028
0.61792,0.403564,-0.837402,57.006832,-201.232895,-87.890617
0.647583,0.322998,-0.764648,43.334957,-232.910141,-96.740715
0.68042,0.220215,-0.742065,39.489746,-274.536133,-101.440422
0.719482,0.166016,-0.694214,26.428221,-305.908203,-83.435051
0.628784,0.180664,-0.650024,36.437988,-337.341278,-82.092278
0.446899,0.274902,-0.702393,42.785641,-373.046844,-89.782707
0.182861,0.396606,-0.598022,-0.549316,-426.14743,-129.272461
-0.060181,0.115723,-0.144043,-97.351067,-499.145477,-195.922836
-0.107788,-0.130127,0.307373,-147.583008,-517.944336,-184.020981
0.002686,-0.157104,0.442627,-137.390137,-484.252899,-122.985832
-0.002075,-0.098633,0.5802,-136.413574,-475.707977,-82.94677
-0.121338,-0.070068,0.964966,-92.712395,-468.505829,-45.593258
-0.065674,-0.052002,1.206177,-23.986814,-415.954559,-14.038085
-0.127197,-0.006348,1.298462,-39.428711,-363.40329,10.31494
-0.283203,0.101929,1.571411,-31.249998,-315.795898,33.996582
-0.192749,0.040161,1.450073,-5.004883,-238.586411,37.29248
-0.133179,-0.114136,1.282715,-10.498046,-213.623032,18.371582
-0.19165,-0.182739,1.422852,-11.352538,-203.124985,14.09912
-0.187256,-0.270386,1.529419,2.197266,-149.108887,25.634764
-0.167969,-0.268188,1.318481,4.089355,-84.83886,60.913082
-0.325317,0.034424,1.234619,-8.728027,-64.575195,88.134758
-0.393433,0.156616,1.185669,-16.540527,-46.630856,71.594238
-0.386108,0.209717,0.932251,-22.033689,-32.836914,48.33984
-0.341309,0.172119,0.807495,-18.859863,-50.170895,20.080564
-0.311157,0.105225,0.868286,-1.220703,-70.373535,-6.591796
-0.272461,-0.007568,1.126221,10.620116,-56.579586,-12.145995
-0.234375,-0.05188,1.158325,2.563476,-35.400391,-5.676269
-0.238403,-0.079346,1.084351,-0.854492,-26.245115,2.868652
-0.300537,-0.045288,1.158691,4.455566,-12.573241,6.591796
-0.300781,-0.025269,1.19812,3.784179,9.94873,1.098633
-0.216431,-0.104736,1.064331,-2.13623,21.606443,2.13623
-0.206421,-0.12146,1.022339,-0.427246,19.470215,16.845703
-0.265503,-0.057007,1.222656,2.197266,35.827637,26.245115
-0.266724,-0.01709,1.27832,6.347656,68.17627,30.578611
-0.193237,-0.058105,1.144653,7.507324,90.454094,36.376953
-0.099976,-0.137573,1.070923,10.31494,95.581047,50.170895
-0.077026,-0.185181,1.110596,6.774902,99.243156,64.27002
-0.048218,-0.196411,1.160034,2.319336,115.966789,80.383293
-0.073853,-0.10083,1.119141,-11.840819,105.712883,92.590324
-0.158813,0.019775,1.234375,-16.174316,109.558098,85.449211
-0.113037,0.016357,1.118164,-4.699707,125.366203,78.796387
-0.01123,-0.022461,0.930176,7.141113,122.314445,72.021484
0.079346,-0.079468,0.895386,6.652832,107.116692,77.270508
0.077393,-0.070557,1.18811,13.061522,112.487785,86.730949
0.045654,-0.123901,1.416626,60.546871,157.958984,108.215324
0.145996,-0.240601,1.255005,152.954102,180.908188,147.338867
0.141846,-0.235229,1.211426,185.54686,179.687485,167.9077
0.292725,-0.324951,1.100098,225.036606,204.895004,198.791489
0.370483,-0.278198,0.743652,246.15477,205.505356,230.468735
0.373047,-0.159424,0.709351,218.93309,165.222153,242.492661
0.380127,-0.13855,0.720825,204.467758,132.8125,223.266586
0.374756,-0.196411,0.761597,196.594223,108.39843,207.641586
0.373047,-0.095093,0.720337,210.021957,99.121086,209.899887
0.43811,-0.056885,0.65564,201.660141,89.965813,200.927719
0.426025,-0.097412,0.726929,211.425766,72.08252,175.537094
0.470459,-0.286011,0.737305,219.360336,70.800781,157.348633
0.469849,-0.498657,0.624878,255.126938,74.523926,172.05809
0.420776,-0.491577,0.576904,349.060028,59.326168,221.130356
0.391479,-0.52002,0.493896,453.002899,31.433104,265.563965
0.387329,-0.491699,0.276855,569.763184,-21.423338,308.837891
0.482544,-0.073608,0.194458,596.740723,-137.878418,338.561981
0.470703,0.097412,0.542358,414.367645,-254.272446,279.724121
0.431519,-0.063599,0.722412,183.227524,-255.85936,187.805161
0.367676,-0.093628,0.55249,84.96093,-214.721664,152.404785
0.323608,-0.046265,0.71106,91.430656,-241.577133,156.738281
0.280151,-0.0354,0.979004,118.957512,-263.305664,163.818344
0.286499,0.017334,1.093018,123.291008,-249.206528,159.179687
0.339478,0.054199,1.122803,100.524895,-212.524399,137.878418
0.390015,0.124146,1.038452,110.351555,-172.668442,114.379875
0.406128,0.141235,1.172241,97.534172,-162.780746,72.387695
0.389771,-0.003418,1.328735,60.424801,-136.657715,33.203125
0.368774,-0.113525,1.359253,75.805664,-92.529289,26.18408
0.315063,-0.162476,1.204834,59.387203,-51.879879,28.07617
0.298462,-0.164307,0.912964,87.829582,-18.859863,38.94043
0.259888,-0.127441,0.938354,141.845703,-21.057127,40.283199
0.302124,-0.286377,1.13855,118.408195,-38.452148,12.20703
0.331909,-0.400757,1.162842,118.652336,-23.742674,11.96289
0.321411,-0.362305,1.093384,131.347656,-2.502441,25.146482
0.305542,-0.368652,0.8479,171.264633,-10.253905,23.925779
0.326172,-0.444946,0.905518,216.064438,-19.714355,30.700682
0.349121,-0.447998,0.927856,174.804672,-8.728027,24.353025
0.340576,-0.50293,0.865723,130.92041,-2.502441,7.263183
0.339355,-0.589355,0.856934,136.291504,5.493164,10.559081
0.344849,-0.645142,0.830566,151.428223,15.808105,21.240232
0.348389,-0.70874,0.798828,165.527328,15.86914,25.878904
0.384277,-0.787598,0.816528,149.291992,18.859863,29.907225
0.400879,-0.820801,0.856689,116.882317,39.0625,48.156734
0.379639,-0.718384,0.703857,121.398918,59.509274,63.354488
0.413452,-0.64502,0.588745,107.666008,56.518551,51.696774
0.399292,-0.794067,0.57312,103.210442,54.504391,44.921871
0.390747,-0.841919,0.501221,123.596184,50.598141,62.011715
0.443604,-0.760864,0.46814,124.389641,41.381832,52.490231
0.503418,-0.830078,0.480591,130.859375,38.330078,47.668453
0.502686,-0.764771,0.415894,144.592285,41.687008,56.396481
0.514404,-0.695435,0.331787,156.555176,41.259762,42.41943
0.563721,-0.875854,0.335693,149.230957,41.809078,38.513184
0.549683,-0.949707,0.28772,157.531738,45.349117,57.250973
0.542358,-0.852417,0.187012,167.785629,39.611816,69.091797
0.577148,-0.782959,0.168091,187.011703,35.27832,66.650391
0.623779,-0.828857,0.109375,216.247543,31.433104,68.969727
0.650879,-0.910889,0.041016,255.737289,21.484373,82.519524
0.624756,-0.976196,-0.03125,235.473618,18.432617,102.355949
0.616455,-0.788696,-0.029175,222.351059,19.042969,124.328606
0.674927,-0.779175,-0.084839,285.15625,23.376463,130.554199
0.688477,-0.872925,-0.266235,313.354492,18.981934,149.780273
0.651978,-0.822388,-0.240356,285.583496,-1.708984,187.805161
0.557495,-0.582764,-0.292725,267.578125,2.380371,217.834457
0.574707,-0.311523,-0.45105,324.34079,-7.8125,228.332504
0.660645,-0.153809,-0.337646,413.696259,-68.908691,223.571762
0.703125,-0.189087,-0.462402,485.595673,-110.29052,200.988754
0.655396,-0.064575,-0.487549,438.842743,-159.606934,200.012192
0.633179,0.328491,-0.252197,366.760223,-205.32225,197.692856
0.722778,0.344971,-0.099976,301.391602,-215.515121,157.531738
0.617065,0.094849,-0.067871,291.19873,-215.087875,127.075188
0.616211,0.44519,0.024536,440.917938,-230.102524,111.694328
0.711304,0.643311,0.366089,479.736298,-253.234848,44.616695
0.789917,0.473267,0.516235,297.241211,-231.384262,-14.160155
0.733154,0.455933,0.546387,117.065422,-215.576157,-31.494139
0.661499,0.232788,0.731079,54.077145,-212.402328,-40.710445
0.710693,0.306519,0.708862,61.340328,-178.039536,-26.123045
0.696289,0.213257,0.807739,33.630371,-156.799316,-32.592773
0.712036,0.21521,0.981934,35.400391,-135.925293,-30.944822
0.759033,0.10376,1.024536,26.06201,-101.135246,-24.536131
0.723267,0.11438,0.926025,11.108397,-65.979004,-5.615234
0.680298,0.192993,0.938965,14.282226,-46.56982,4.02832
0.670654,0.206177,0.886841,20.507811,-25.085447,4.760742
0.69043,0.151855,0.821411,23.071287,-12.20703,1.647949
0.698853,0.177246,0.814331,17.39502,-11.230468,2.380371
0.671143,0.158813,0.716797,9.643555,-9.643555,4.699707
0.652832,0.218872,0.753052,13.000487,-11.413573,8.666992
0.657593,0.190552,0.765503,17.51709,-7.019042,4.333496
0.679687,0.170776,0.76001,20.324705,-5.92041,5.798339
0.679565,0.189575,0.80249,18.371582,-7.141113,5.126953
0.693848,0.217529,0.737671,5.249023,-6.713867,-0.061035
0.64502,0.191772,0.829834,-0.12207,-6.591796,-5.126953
0.670044,0.118164,0.791504,-1.342773,6.774902,2.258301
0.680054,0.143921,0.809814,-16.174316,8.300781,11.840819
0.661499,0.236938,0.868652,-19.348145,18.493652,10.131835
0.667603,0.25769,0.883789,-10.925292,32.714844,-1.831055
0.684814,0.213135,0.888062,-15.014647,43.395992,-7.202148
0.691406,0.221802,0.908081,-30.578611,61.157223,-8.666992
0.702393,0.216431,0.839233,-45.043941,72.631836,-9.887695
0.713623,0.303833,0.89563,-63.293453,90.087883,-14.038085
0.728394,0.40625,0.888916,-94.360344,117.736809,-30.700682
0.739502,0.47522,0.832764,-145.141602,142.211914,-57.312008
0.739136,0.442383,0.673706,-212.402328,153.015137,-92.529289
0.801514,0.268188,0.553223,-287.353516,149.658203,-121.337883
